problem,has_bounds,route_key,constraint_tag,objective_tag,init_source,n_runs,success_rate,success_any,best_nfev,best_time,best_f_final,total_time_sec,total_nfev,llm_total_time_sec,llm_total_nfev,best_time_cost_capped,best_nfev_cost_capped,fallback_rate
BT9,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
BT9,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.470701390000613,0.0,60.0,1000000.0,0.0
BT9,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.343321131000266,0.0,60.0,1000000.0,0.0
BT9,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.1,True,1.0,0.1261813479977718,2.76632781140218e+16,4.391152736996446,1.0,,,0.1261813479977718,1.0,0.0
BT9,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08566163799696369,-2.2518985713990173e+19,0.9529428780006128,10.0,,,0.08566163799696369,1.0,0.0
BYRDSPHR,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
BYRDSPHR,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.4524691629994777,0.0,60.0,1000000.0,0.0
BYRDSPHR,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.3606847670052957,0.0,60.0,1000000.0,0.0
BYRDSPHR,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.3,True,1.0,0.08732054899883224,1.4474217735939612e+16,3.598960868002905,42.0,,,0.08732054899883224,1.0,0.0
BYRDSPHR,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08484174299883307,-1.9233876460729238e+19,0.9366974149961607,10.0,,,0.08484174299883307,1.0,0.0
CAMEL6,True,BSmoothNLP,B,SmoothNLP,cutest,1,1.0,True,15.0,0.05241586599731818,-1.03162845348987,,,,,0.05241586599731818,15.0,0.0
CAMEL6,True,BSmoothNLP,B,SmoothNLP,llm_post,5,1.0,True,11.0,0.0003255810006521642,-1.0316284534898745,,,0.0019659930003399495,71.0,0.0003255810006521642,11.0,0.0
CAMEL6,True,BSmoothNLP,B,SmoothNLP,llm_raw,5,1.0,True,11.0,0.00029381800050032325,-1.0316284534898745,,,0.005847863005328691,71.0,0.00029381800050032325,11.0,0.0
CAMEL6,True,BSmoothNLP,B,SmoothNLP,random_post,10,1.0,True,9.0,0.00021462600125232711,-1.0316284534898772,0.00805339400540106,134.0,,,0.00021462600125232711,9.0,0.0
CAMEL6,True,BSmoothNLP,B,SmoothNLP,random_raw,10,1.0,True,9.0,0.0002682250014913734,-1.0316284534898772,0.007429463006701553,134.0,,,0.0002682250014913734,9.0,0.0
CANTILVR,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,30.0,0.042207400998449884,0.0009001653685878563,,,,,0.042207400998449884,30.0,0.0
CANTILVR,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,22.0,0.4682313279990922,3.1199999999999994e-07,,,2.433593652996933,122.0,0.4682313279990922,22.0,0.0
CANTILVR,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,30.0,0.031571044000884285,0.0009001653685878563,,,0.1736335589994269,163.0,0.031571044000884285,30.0,0.0
CANTILVR,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.07565761699879658,7.930026449106296e+18,0.7767427429971576,10.0,,,0.07565761699879658,1.0,0.0
CANTILVR,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.07535431500218692,7.930026449106296e+18,0.7710782700014533,10.0,,,0.07535431500218692,1.0,0.0
CB2,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
CB2,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.494690230996639,0.0,60.0,1000000.0,0.0
CB2,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.3461735519958893,0.0,60.0,1000000.0,0.0
CB2,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08505214299657382,-9.002970758536035e+19,0.9251765279914252,10.0,,,0.08505214299657382,1.0,0.0
CB2,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08375296699887258,-9.002970758536035e+19,0.9421929139971326,10.0,,,0.08375296699887258,1.0,0.0
CB3,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
CB3,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.4114074439967226,0.0,60.0,1000000.0,0.0
CB3,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.408812780999142,0.0,60.0,1000000.0,0.0
CB3,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08389960299973609,-9.002970758536035e+19,0.8567321110022021,10.0,,,0.08389960299973609,1.0,0.0
CB3,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08494603800136247,-9.002970758536035e+19,0.9271785749988339,10.0,,,0.08494603800136247,1.0,0.0
CHACONN2,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
CHACONN2,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.4192359729931923,0.0,60.0,1000000.0,0.0
CHACONN2,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.4639229419990443,0.0,60.0,1000000.0,0.0
CHACONN2,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08445692399982363,-9.002970758536035e+19,0.903566506000061,10.0,,,0.08445692399982363,1.0,0.0
CHACONN2,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08391287400081637,-9.002970758536035e+19,0.953900116001023,10.0,,,0.08391287400081637,1.0,0.0
CLIFF,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,47.0,0.0020076039982086513,6.280256342121843,,,,,0.0020076039982086513,47.0,0.0
CLIFF,False,USmoothNLP,U,SmoothNLP,llm_post,5,0.4,True,47.0,0.0012428529989847448,6.280256342121843,,,0.004679990997829009,94.0,0.0012428529989847448,47.0,0.0
CLIFF,False,USmoothNLP,U,SmoothNLP,llm_raw,5,0.4,True,47.0,0.001242008998815436,6.280256342121843,,,0.0047403709941136185,94.0,0.001242008998815436,47.0,0.0
CLIFF,False,USmoothNLP,U,SmoothNLP,random_post,10,1.0,True,4.0,0.0003004850004799664,6.280256342121843,0.011537362999661127,332.0,,,0.0003004850004799664,4.0,0.0
CLIFF,False,USmoothNLP,U,SmoothNLP,random_raw,10,1.0,True,4.0,0.0003419419990677852,6.280256342121843,0.11604527000235976,332.0,,,0.0003419419990677852,4.0,0.2
CLUSTER,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.005016069997509476,0.0,,,,,0.005016069997509476,1.0,0.0
CLUSTER,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.0021751700005552266,0.0,,,0.01182564200280467,5.0,0.0021751700005552266,1.0,0.0
CLUSTER,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.0022888450002938043,0.0,,,0.011721614002453862,5.0,0.0022888450002938043,1.0,0.0
CLUSTER,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0012721589991997462,0.0,0.019552554993424565,10.0,,,0.0012721589991997462,1.0,0.0
CLUSTER,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0012095419988327194,0.0,0.013946132003184175,10.0,,,0.0012095419988327194,1.0,0.0
CORE1,True,NLC:Nonsmooth,NLC,Nonsmooth,cutest,1,1.0,True,354.0,0.5565320050009177,54.40156040164469,,,,,0.5565320050009177,354.0,0.0
CORE1,True,NLC:Nonsmooth,NLC,Nonsmooth,llm_post,5,1.0,True,11.0,0.023768669001583476,54.401563658589225,,,0.16367901300327503,55.0,0.023768669001583476,11.0,0.0
CORE1,True,NLC:Nonsmooth,NLC,Nonsmooth,llm_raw,5,1.0,True,12.0,0.02213307099736994,54.40155900488928,,,0.11353258999224636,60.0,0.02213307099736994,12.0,0.0
CORE1,True,NLC:Nonsmooth,NLC,Nonsmooth,random_post,10,1.0,True,12.0,0.024505343000782887,54.401547917171705,0.30913126000450575,133.0,,,0.024505343000782887,12.0,0.0
CORE1,True,NLC:Nonsmooth,NLC,Nonsmooth,random_raw,10,1.0,True,12.0,0.022217887999431696,54.40155664810025,0.24474489900967455,130.0,,,0.022217887999431696,12.0,0.0
CORE2,True,NLC:Nonsmooth,NLC,Nonsmooth,cutest,1,1.0,True,104.0,0.21580234200155246,36.01111191873177,,,,,0.21580234200155246,104.0,0.0
CORE2,True,NLC:Nonsmooth,NLC,Nonsmooth,random_post,10,1.0,True,19.0,0.040030434000073,36.01110073269007,0.5245592880019103,266.0,,,0.040030434000073,19.0,0.0
CORE2,True,NLC:Nonsmooth,NLC,Nonsmooth,random_raw,10,1.0,True,17.0,0.03353897800116101,36.011109902653395,0.4332881300106237,235.0,,,0.03353897800116101,17.0,0.0
CRESC100,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,11.0,0.022631615000136662,1.2890278116801489e-06,,,,,0.022631615000136662,11.0,0.0
CRESC100,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,9.0,0.018358727000304498,1.0368911569725034e-06,,,0.11062297600074089,51.0,0.018358727000304498,9.0,0.0
CRESC100,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,10.0,0.015106543000001693,1.2888555030133748e-06,,,0.08119401300427853,53.0,0.015106543000001693,10.0,0.0
CRESC100,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.6,True,16.0,0.03382754000267596,478013497985.94556,1.2381982630031416,110.0,,,0.03382754000267596,16.0,0.0
CRESC100,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,0.0,False,,,,2.4631813109954237,0.0,,,60.0,1000000.0,0.0
CRESC50,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,11.0,0.020878842999081826,1.2890278116801489e-06,,,,,0.020878842999081826,11.0,0.0
CRESC50,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,10.0,0.015331441001762869,1.3154801785707548e-06,,,0.12241882799935411,50.0,0.015331441001762869,10.0,0.0
CRESC50,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,11.0,0.015840701998968143,1.2890278116801489e-06,,,0.08268509800109314,55.0,0.015840701998968143,11.0,0.0
CRESC50,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.6,True,16.0,0.032426918998680776,478013502024.5238,1.2455576000065776,419.0,,,0.032426918998680776,16.0,0.0
CRESC50,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,0.0,False,,,,2.477477958000236,0.0,,,60.0,1000000.0,0.0
CSFI1,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
CSFI1,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.419276202999754,0.0,60.0,1000000.0,0.0
CSFI1,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.373354699004267,0.0,60.0,1000000.0,0.0
CSFI1,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,569.0,0.10434898899984546,-9.837694545488606e+19,1.086976851001964,5913.0,,,0.10434898899984546,569.0,0.0
CSFI1,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,284.0,0.09485844200025895,-9.837694545488606e+19,1.0602522080007475,3374.0,,,0.09485844200025895,284.0,0.0
CSFI2,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,12.0,0.02574020400061272,6.400809758834411e-06,,,,,0.02574020400061272,12.0,0.0
CSFI2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,53.0,0.05554137999934028,6.400820343196594e-06,,,0.3248780559988518,265.0,0.05554137999934028,53.0,0.0
CSFI2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,9.0,0.013657564002642175,6.400820341356256e-06,,,0.0696237279989873,45.0,0.013657564002642175,9.0,0.0
CSFI2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,570.0,0.10436457999821869,4.985146207319823e+18,1.07908029999453,6058.0,,,0.10436457999821869,570.0,0.0
CSFI2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08502387900080066,4.985146207319823e+18,0.8650099799961026,10.0,,,0.08502387900080066,1.0,0.0
CUBE,False,U:LS,U,LS,cutest,1,1.0,True,45.0,0.11033736600074917,3.421051295078155e-14,,,,,0.11033736600074917,45.0,0.0
CUBE,False,U:LS,U,LS,llm_post,5,1.0,True,34.0,0.0009921260025294032,2.917955754656986e-15,,,0.006978224999329541,206.0,0.0009921260025294032,34.0,0.0
CUBE,False,U:LS,U,LS,llm_raw,5,1.0,True,34.0,0.000552958001208026,2.917955754656986e-15,,,0.004097510005522054,206.0,0.000552958001208026,34.0,0.0
CUBE,False,U:LS,U,LS,random_post,10,0.5,True,181.0,0.004512339997745585,2.9399382913127794e+40,0.06105529400156229,950.0,,,0.004512339997745585,181.0,0.0
CUBE,False,U:LS,U,LS,random_raw,10,0.5,True,181.0,0.002740273001109017,2.9399382913127794e+40,0.06503124799928628,950.0,,,0.002740273001109017,181.0,0.0
CUBENE,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.004784394001035253,0.0,,,,,0.004784394001035253,1.0,0.0
CUBENE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.0023239580004883464,0.0,,,0.012641747001907788,5.0,0.0023239580004883464,1.0,0.0
CUBENE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.002276688999700127,0.0,,,0.012653616999159567,5.0,0.002276688999700127,1.0,0.0
CUBENE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0013122420023137238,0.0,0.020210682003380498,10.0,,,0.0013122420023137238,1.0,0.0
CUBENE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.001183284999569878,0.0,0.0128768200011109,10.0,,,0.001183284999569878,1.0,0.0
DECONVB,True,B:LS,B,LS,cutest,1,1.0,True,64.0,0.06489162099751411,5.105379120814502e-08,,,,,0.06489162099751411,64.0,0.0
DECONVB,True,B:LS,B,LS,llm_post,5,1.0,True,64.0,0.002290655997057911,1.9790196074655826e-08,,,0.017138290000730194,358.0,0.002290655997057911,64.0,0.0
DECONVB,True,B:LS,B,LS,llm_raw,5,1.0,True,64.0,0.003640749000624055,1.9790196074655826e-08,,,0.019473277006909484,358.0,0.003640749000624055,64.0,0.0
DECONVB,True,B:LS,B,LS,random_post,10,1.0,True,2.0,0.0004363470034149941,66.73839452551113,0.008825913999316981,55.0,,,0.0004363470034149941,2.0,0.0
DECONVB,True,B:LS,B,LS,random_raw,10,1.0,True,2.0,0.0004670609996537678,66.73839452551113,0.02222737099873484,55.0,,,0.0004670609996537678,2.0,0.0
DECONVC,True,NLC:LS,NLC,LS,cutest,1,1.0,True,117.0,1.0156929760014464,0.002569477078950361,,,,,1.0156929760014464,117.0,0.0
DECONVC,True,NLC:LS,NLC,LS,llm_post,5,1.0,True,120.0,0.8685130880003271,0.0025694770788186653,,,4.565867339999386,610.0,0.8685130880003271,120.0,0.0
DECONVC,True,NLC:LS,NLC,LS,llm_raw,5,1.0,True,117.0,0.8753046759993595,0.0025694770788461333,,,4.55224030500176,620.0,0.8753046759993595,117.0,0.0
DECONVC,True,NLC:LS,NLC,LS,random_post,10,1.0,True,47.0,0.08733787999881315,149746595750496.75,1.0064435000022058,498.0,,,0.08733787999881315,47.0,0.0
DECONVC,True,NLC:LS,NLC,LS,random_raw,10,1.0,True,1.0,0.14337452900144854,1.2449480217449534e+82,1.4870961380001972,10.0,,,0.14337452900144854,1.0,0.0
DECONVNE,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.00542296400089981,0.0,,,,,0.00542296400089981,1.0,0.0
DECONVNE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.0013960270007373765,0.0,,,0.011115921999589773,5.0,0.0013960270007373765,1.0,0.0
DECONVNE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.00238178300060099,0.0,,,0.01278913300120621,5.0,0.00238178300060099,1.0,0.0
DECONVNE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0024459720007143915,0.0,0.02685096200366388,10.0,,,0.0024459720007143915,1.0,0.0
DECONVNE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0012657320003199857,0.0,0.014303857999038883,10.0,,,0.0012657320003199857,1.0,0.0
DEGENLPA,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,7.0,0.014623401999415364,0.0,,,,,0.014623401999415364,7.0,0.0
DEGENLPA,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,5,1.0,True,2.0,0.0002465720026521012,0.0,,,0.001630684007977834,16.0,0.0002465720026521012,2.0,0.0
DEGENLPA,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,5,1.0,True,6.0,0.0003809529989666771,0.0,,,0.0036368330002005678,34.0,0.0003809529989666771,6.0,0.0
DEGENLPA,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,2.0,0.00034279800092917867,0.0,0.004915171000902774,27.0,,,0.00034279800092917867,2.0,0.0
DEGENLPA,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,5.0,0.0004033660006825812,0.0,0.08026009200330009,85.0,,,0.0004033660006825812,5.0,0.0
DEGENLPB,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,1.0,0.0015802350026206113,-533.369,,,,,0.0015802350026206113,1.0,0.0
DEGENLPB,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,5,1.0,True,6.0,0.0003747179980564397,-533.369,,,0.0025160169971059076,31.0,0.0003747179980564397,6.0,0.0
DEGENLPB,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,5,1.0,True,1.0,0.00036793799881706946,-533.369,,,0.003292935998615576,25.0,0.00036793799881706946,1.0,0.0
DEGENLPB,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,6.0,0.0007243979998747818,-533.369,0.008190548003767617,68.0,,,0.0007243979998747818,6.0,0.0
DEGENLPB,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,6.0,0.0003726980030478444,-533.369,0.023581176010338822,79.0,,,0.0003726980030478444,6.0,0.0
DEMBO7,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,21.0,0.538642247000098,154.82667295642275,,,,,0.538642247000098,21.0,0.0
DEMBO7,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,18.0,0.5060097310015408,154.826673265906,,,2.602997588008293,95.0,0.5060097310015408,18.0,0.0
DEMBO7,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,20.0,0.5149053940003796,154.82667270579415,,,2.617920308995963,119.0,0.5149053940003796,20.0,0.0
DEMBO7,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,10.0,0.026218682000035187,154.82667221839662,2.3190218919953622,291.0,,,0.026218682000035187,10.0,0.0
DEMBO7,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,24.0,0.49691352499939967,154.82667218623803,5.180666019998171,286.0,,,0.49691352499939967,24.0,0.0
DENSCHNA,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,12.0,0.04297957499875338,4.503639373344602e-14,,,,,0.04297957499875338,12.0,0.0
DENSCHNA,False,USmoothNLP,U,SmoothNLP,llm_post,5,1.0,True,10.0,0.0002777250010694843,1.1921600558138852e-14,,,0.0021901529980823398,53.0,0.0002777250010694843,10.0,0.0
DENSCHNA,False,USmoothNLP,U,SmoothNLP,llm_raw,5,1.0,True,10.0,0.00048153100215131417,1.1921600558138852e-14,,,0.002714431000640616,53.0,0.00048153100215131417,10.0,0.0
DENSCHNA,False,USmoothNLP,U,SmoothNLP,random_post,10,1.0,True,48.0,0.0010049560005427338,5134640069.167422,0.029055840990622528,743.0,,,0.0010049560005427338,48.0,0.0
DENSCHNA,False,USmoothNLP,U,SmoothNLP,random_raw,10,1.0,True,48.0,0.0008877939981175587,5134640069.167422,0.03224484299425967,743.0,,,0.0008877939981175587,48.0,0.0
DENSCHNB,False,U:LS,U,LS,cutest,1,1.0,True,7.0,0.04267147800055682,2.1352380863632682e-11,,,,,0.04267147800055682,7.0,0.0
DENSCHNB,False,U:LS,U,LS,llm_post,5,1.0,True,7.0,0.0002875689970096573,1.1447717840273027e-16,,,0.002010822998272488,38.0,0.0002875689970096573,7.0,0.0
DENSCHNB,False,U:LS,U,LS,llm_raw,5,1.0,True,7.0,0.00023076300203683786,1.1447717840273027e-16,,,0.0013429869977699127,38.0,0.00023076300203683786,7.0,0.0
DENSCHNB,False,U:LS,U,LS,random_post,10,1.0,True,10.0,0.00029890100267948583,0.0,0.005151886001840467,132.0,,,0.00029890100267948583,10.0,0.0
DENSCHNB,False,U:LS,U,LS,random_raw,10,1.0,True,10.0,0.0004098450008314103,0.0,0.04296087400143733,132.0,,,0.0004098450008314103,10.0,0.0
DENSCHNC,False,U:LS,U,LS,cutest,1,1.0,True,20.0,0.03819730800023535,0.18336165467793503,,,,,0.03819730800023535,20.0,0.0
DENSCHNC,False,U:LS,U,LS,llm_post,5,1.0,True,15.0,0.0006459050018747803,0.18336165467793503,,,0.004238516001350945,95.0,0.0006459050018747803,15.0,0.0
DENSCHNC,False,U:LS,U,LS,llm_raw,5,1.0,True,15.0,0.0006834880005044397,0.18336165467793503,,,0.004567987001792062,95.0,0.0006834880005044397,15.0,0.0
DENSCHNC,False,U:LS,U,LS,random_post,10,1.0,True,6.0,0.0003562740021152422,0.18336165467793503,0.02101222300188965,510.0,,,0.0003562740021152422,6.0,0.0
DENSCHNC,False,U:LS,U,LS,random_raw,10,1.0,True,6.0,0.00041686300028231926,0.18336165467793503,0.021050193998235045,510.0,,,0.00041686300028231926,6.0,0.2
DENSCHNF,False,U:LS,U,LS,cutest,1,1.0,True,18.0,0.051543514000513824,3.123030538983811e-14,,,,,0.051543514000513824,18.0,0.0
DENSCHNF,False,U:LS,U,LS,llm_post,5,1.0,True,11.0,0.000259019998338772,2.6610931291290907e-20,,,0.0028044650025549345,69.0,0.000259019998338772,11.0,0.0
DENSCHNF,False,U:LS,U,LS,llm_raw,5,1.0,True,11.0,0.0005490519979503006,2.6610931291290907e-20,,,0.003090688998781843,69.0,0.0005490519979503006,11.0,0.0
DENSCHNF,False,U:LS,U,LS,random_post,10,1.0,True,164.0,0.0031327769975177944,1.795363767830824e-18,0.05211578300804831,1735.0,,,0.0031327769975177944,164.0,0.0
DENSCHNF,False,U:LS,U,LS,random_raw,10,1.0,True,164.0,0.00351389199931873,1.795363767830824e-18,0.061974185995495645,1735.0,,,0.00351389199931873,164.0,0.0
DISC2,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,9.0,0.024352827000257093,3.2020283866425356e-05,,,,,0.024352827000257093,9.0,0.0
DISC2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,9.0,0.015499770001042634,3.202030806610893e-05,,,0.10026313800335629,45.0,0.015499770001042634,9.0,0.0
DISC2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,9.0,0.0137025399999402,3.2020283866425356e-05,,,0.07099227899379912,45.0,0.0137025399999402,9.0,0.0
DISC2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,9.0,0.013733675998082617,3.202030441972983e-05,0.196872776003147,90.0,,,0.013733675998082617,9.0,0.0
DISC2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,9.0,0.013834831999702146,3.202030441972983e-05,0.14440151099915965,90.0,,,0.013834831999702146,9.0,0.0
DJTL,False,USmoothNLP,U,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
DJTL,False,USmoothNLP,U,SmoothNLP,llm_post,5,0.4,True,176.0,0.0034671630019147415,-5297.119285130809,,,0.015180861002590973,384.0,0.0034671630019147415,176.0,0.0
DJTL,False,USmoothNLP,U,SmoothNLP,llm_raw,5,0.4,True,176.0,0.00446234899936826,-5297.119285130809,,,0.017217718999745557,384.0,0.00446234899936826,176.0,0.0
DJTL,False,USmoothNLP,U,SmoothNLP,random_post,10,0.2,True,295.0,0.00985452799795894,-8260.598841837034,0.07183885300401016,640.0,,,0.00985452799795894,295.0,0.0
DJTL,False,USmoothNLP,U,SmoothNLP,random_raw,10,0.2,True,295.0,0.00499584199860692,-8260.598841837034,0.16850620799232274,640.0,,,0.00499584199860692,295.0,0.0
DUAL2,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,1.0,0.03882155300016166,0.0,,,,,0.03882155300016166,1.0,0.0
DUAL2,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,1,1.0,True,71.0,0.05582399299964891,2.4993320070240835e-17,,,0.05582399299964891,71.0,0.05582399299964891,71.0,0.0
DUAL2,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,1,1.0,True,1.0,0.002263351998408325,0.0,,,0.002263351998408325,1.0,0.002263351998408325,1.0,0.0
DUAL2,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,61.0,0.04848990100072115,6.539906454874178e-18,0.5555652689981798,727.0,,,0.04848990100072115,61.0,0.0
DUAL2,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,116.0,0.08297642999968957,1.5502294404204995e-17,1.0056007110069913,1201.0,,,0.08297642999968957,116.0,0.0
DUAL3,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,1.0,0.04302787000051467,0.0,,,,,0.04302787000051467,1.0,0.0
DUAL3,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,1,1.0,True,68.0,0.09179631799997878,2.0605901778482825e-13,,,0.09179631799997878,68.0,0.09179631799997878,68.0,0.0
DUAL3,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,1,1.0,True,1.0,0.004010943001048872,0.0,,,0.004010943001048872,1.0,0.004010943001048872,1.0,0.0
DUAL3,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,66.0,0.06247636700209114,0.0,0.9121724519973213,783.0,,,0.06247636700209114,66.0,0.0
